NA_L3NAME,US_L3CODE,US_L3NAME,NA_L3CODE,NA_L2CODE,NA_L2NAME,NA_L1CODE,NA_L1NAME,STATE_NAME,EPA_REGION,L3_KEY,L2_KEY,L1_KEY,year,En_NFire,En_BurnArea
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2022,8.698428571428572,104303.07812755244
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2023,9.1625,119493.46245619815
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2025,11.370214285714287,146872.06822409152
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2026,10.633785714285715,141275.5620108259
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2058,16.638857142857145,245339.08319782393
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2021,9.352428571428572,128680.24695851158
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2056,16.255928571428573,223666.33871590268
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2057,17.661785714285713,270857.8722223063
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2020,7.866785714285714,95669.93128132261
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2060,7.3384285714285715,83121.71440670923
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2038,10.4985,139636.09937415418
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2053,9.934642857142856,119554.95622744318
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2037,11.616785714285713,182937.5427205372
Southern Rockies,21,Southern Rockies,6.2.14,6.2,WESTERN CORDILLERA,6,NORTHWESTERN FORESTED MOUNTAINS,Colorado,8,21  Southern Rockies,6.2  WESTERN CORDILLERA,6  NORTHWESTERN FORESTED MOUNTAINS,2052,14.324428571428571,201423.2871431196
Southwestern Tablelands,26,Southwestern Tablelands,9.4.3,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,26  Southwestern Tablelands,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2027,11.419214285714286,89632.58488238216
Southwestern Tablelands,26,Southwestern Tablelands,9.4.3,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,26  Southwestern Tablelands,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2042,13.305,101462.62655307067
Southwestern Tablelands,26,Southwestern Tablelands,9.4.3,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,26  Southwestern Tablelands,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2021,11.661857142857142,88707.75131435627
Southwestern Tablelands,26,Southwestern Tablelands,9.4.3,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,26  Southwestern Tablelands,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2039,16.16957142857143,130556.13866419494
Southwestern Tablelands,26,Southwestern Tablelands,9.4.3,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,26  Southwestern Tablelands,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2040,14.713071428571428,125293.27548360098
Southwestern Tablelands,26,Southwestern Tablelands,9.4.3,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,26  Southwestern Tablelands,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2052,12.962857142857143,97718.3554194084
Southwestern Tablelands,26,Southwestern Tablelands,9.4.3,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,26  Southwestern Tablelands,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2043,13.293000000000001,102130.23351389059
Southwestern Tablelands,26,Southwestern Tablelands,9.4.3,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,26  Southwestern Tablelands,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2033,13.860071428571429,118322.38582941818
Southwestern Tablelands,26,Southwestern Tablelands,9.4.3,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,26  Southwestern Tablelands,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2045,16.341214285714287,133757.68054427792
Southwestern Tablelands,26,Southwestern Tablelands,9.4.3,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,26  Southwestern Tablelands,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2048,11.129785714285715,82326.91445025156
Southwestern Tablelands,26,Southwestern Tablelands,9.4.3,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,26  Southwestern Tablelands,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2057,19.204214285714286,162028.10806117827
Southwestern Tablelands,26,Southwestern Tablelands,9.4.3,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,26  Southwestern Tablelands,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2058,16.44907142857143,128026.31135352745
Southwestern Tablelands,26,Southwestern Tablelands,9.4.3,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,26  Southwestern Tablelands,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2022,11.999,95633.58974863534
Southwestern Tablelands,26,Southwestern Tablelands,9.4.3,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,26  Southwestern Tablelands,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2025,11.558428571428571,86869.22239438978
Southwestern Tablelands,26,Southwestern Tablelands,9.4.3,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,26  Southwestern Tablelands,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2026,10.532071428571427,80802.77369882472
Southwestern Tablelands,26,Southwestern Tablelands,9.4.3,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,26  Southwestern Tablelands,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2028,16.039714285714286,144593.50823058587
Southwestern Tablelands,26,Southwestern Tablelands,9.4.3,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,26  Southwestern Tablelands,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2024,13.181285714285714,104245.94157652759
Southwestern Tablelands,26,Southwestern Tablelands,9.4.3,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,26  Southwestern Tablelands,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2032,12.556928571428571,97860.06704926396
Southwestern Tablelands,26,Southwestern Tablelands,9.4.3,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,26  Southwestern Tablelands,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2031,12.315357142857144,96628.43081213949
Southwestern Tablelands,26,Southwestern Tablelands,9.4.3,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,26  Southwestern Tablelands,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2046,14.557785714285714,116413.3391702832
Southwestern Tablelands,26,Southwestern Tablelands,9.4.3,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,26  Southwestern Tablelands,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2044,12.718714285714286,98169.90135684826
Southwestern Tablelands,26,Southwestern Tablelands,9.4.3,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,26  Southwestern Tablelands,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2059,11.771714285714285,83342.58074115192
Southwestern Tablelands,26,Southwestern Tablelands,9.4.3,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,26  Southwestern Tablelands,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2060,12.444857142857142,90982.72082438416
Southwestern Tablelands,26,Southwestern Tablelands,9.4.3,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,26  Southwestern Tablelands,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2049,15.875642857142857,121522.79394622247
Southwestern Tablelands,26,Southwestern Tablelands,9.4.3,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,26  Southwestern Tablelands,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2034,12.311785714285715,94507.55983631953
Southwestern Tablelands,26,Southwestern Tablelands,9.4.3,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,26  Southwestern Tablelands,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2037,12.710857142857142,103546.66425237946
Southwestern Tablelands,26,Southwestern Tablelands,9.4.3,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,26  Southwestern Tablelands,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2050,13.069214285714285,106163.64735451218
Southwestern Tablelands,26,Southwestern Tablelands,9.4.3,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,26  Southwestern Tablelands,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2051,12.233285714285714,97941.04156446077
Southwestern Tablelands,26,Southwestern Tablelands,9.4.3,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,26  Southwestern Tablelands,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2041,13.943214285714285,110665.31732962625
Southwestern Tablelands,26,Southwestern Tablelands,9.4.3,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,26  Southwestern Tablelands,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2047,15.013071428571429,130460.0009317077
Southwestern Tablelands,26,Southwestern Tablelands,9.4.3,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,26  Southwestern Tablelands,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2053,11.368642857142857,88429.92331496374
Southwestern Tablelands,26,Southwestern Tablelands,9.4.3,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,26  Southwestern Tablelands,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2055,16.309285714285714,127019.8404653036
Southwestern Tablelands,26,Southwestern Tablelands,9.4.3,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,26  Southwestern Tablelands,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2056,14.506357142857143,116599.78802591434
Southwestern Tablelands,26,Southwestern Tablelands,9.4.3,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,26  Southwestern Tablelands,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2038,11.141857142857143,83397.38350716261
Southwestern Tablelands,26,Southwestern Tablelands,9.4.3,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,26  Southwestern Tablelands,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2035,12.521,97923.43685585505
Southwestern Tablelands,26,Southwestern Tablelands,9.4.3,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,26  Southwestern Tablelands,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2036,12.190785714285713,97151.86046973936
Southwestern Tablelands,26,Southwestern Tablelands,9.4.3,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,26  Southwestern Tablelands,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2023,11.520285714285714,92974.0900808912
Southwestern Tablelands,26,Southwestern Tablelands,9.4.3,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,26  Southwestern Tablelands,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2054,11.3145,84541.153906371
Southwestern Tablelands,26,Southwestern Tablelands,9.4.3,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,26  Southwestern Tablelands,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2020,11.069857142857142,84162.24973898557
Southwestern Tablelands,26,Southwestern Tablelands,9.4.3,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,26  Southwestern Tablelands,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2029,9.76292857142857,76064.52589066094
Southwestern Tablelands,26,Southwestern Tablelands,9.4.3,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,26  Southwestern Tablelands,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2030,12.423571428571428,100688.18284084593
Southwestern Tablelands,26,Southwestern Tablelands,9.4.3,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,9,GREAT PLAINS,Colorado,8,26  Southwestern Tablelands,9.4  SOUTH CENTRAL SEMI-ARID PRAIRIES,9  GREAT PLAINS,2019,9.440714285714286,64947.124016504
Wyoming Basin,18,Wyoming Basin,10.1.4,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Colorado,8,18  Wyoming Basin,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,2026,3.6582142857142856,31990.70747311297
Wyoming Basin,18,Wyoming Basin,10.1.4,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Colorado,8,18  Wyoming Basin,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,2025,4.614357142857143,41930.242056114126
Wyoming Basin,18,Wyoming Basin,10.1.4,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Colorado,8,18  Wyoming Basin,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,2057,5.976642857142857,57797.62271957005
Wyoming Basin,18,Wyoming Basin,10.1.4,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Colorado,8,18  Wyoming Basin,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,2055,4.0001428571428574,35862.70470937585
Wyoming Basin,18,Wyoming Basin,10.1.4,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Colorado,8,18  Wyoming Basin,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,2056,5.628285714285714,50259.138213190396
Wyoming Basin,18,Wyoming Basin,10.1.4,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Colorado,8,18  Wyoming Basin,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,2027,4.5907857142857145,41710.2457611667
Wyoming Basin,18,Wyoming Basin,10.1.4,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Colorado,8,18  Wyoming Basin,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,2059,4.360357142857143,40020.44911367525
Wyoming Basin,18,Wyoming Basin,10.1.4,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Colorado,8,18  Wyoming Basin,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,2060,3.7247857142857144,32024.63146936649
Wyoming Basin,18,Wyoming Basin,10.1.4,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Colorado,8,18  Wyoming Basin,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,2039,3.995285714285714,36226.34274683583
Wyoming Basin,18,Wyoming Basin,10.1.4,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Colorado,8,18  Wyoming Basin,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,2058,5.252142857142857,49585.923313556945
Wyoming Basin,18,Wyoming Basin,10.1.4,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Colorado,8,18  Wyoming Basin,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,2019,2.5436428571428573,20437.5864793902
Wyoming Basin,18,Wyoming Basin,10.1.4,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Colorado,8,18  Wyoming Basin,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,2053,5.994142857142857,59439.9756987531
Wyoming Basin,18,Wyoming Basin,10.1.4,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Colorado,8,18  Wyoming Basin,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,2028,5.129642857142857,49534.04499984103
Wyoming Basin,18,Wyoming Basin,10.1.4,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Colorado,8,18  Wyoming Basin,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,2029,3.2675,26842.46796702365
Wyoming Basin,18,Wyoming Basin,10.1.4,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Colorado,8,18  Wyoming Basin,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,2023,3.1229285714285715,24734.19775305706
Wyoming Basin,18,Wyoming Basin,10.1.4,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Colorado,8,18  Wyoming Basin,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,2040,3.8579999999999997,34902.85252390851
Wyoming Basin,18,Wyoming Basin,10.1.4,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Colorado,8,18  Wyoming Basin,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,2024,4.103285714285715,34026.081121511794
Wyoming Basin,18,Wyoming Basin,10.1.4,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Colorado,8,18  Wyoming Basin,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,2038,4.740642857142857,43552.01466767842
Wyoming Basin,18,Wyoming Basin,10.1.4,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Colorado,8,18  Wyoming Basin,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,2043,4.103428571428571,34356.816292407384
Wyoming Basin,18,Wyoming Basin,10.1.4,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Colorado,8,18  Wyoming Basin,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,2030,4.331714285714286,39733.06430035972
Wyoming Basin,18,Wyoming Basin,10.1.4,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Colorado,8,18  Wyoming Basin,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,2041,5.128642857142857,49443.06395090128
Wyoming Basin,18,Wyoming Basin,10.1.4,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Colorado,8,18  Wyoming Basin,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,2042,5.689928571428571,59334.57181266745
Wyoming Basin,18,Wyoming Basin,10.1.4,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Colorado,8,18  Wyoming Basin,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,2035,4.791428571428572,43325.18520317655
Wyoming Basin,18,Wyoming Basin,10.1.4,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Colorado,8,18  Wyoming Basin,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,2036,4.449357142857143,39353.86697465104
Wyoming Basin,18,Wyoming Basin,10.1.4,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Colorado,8,18  Wyoming Basin,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,2034,4.3212142857142855,37490.5866416224
Wyoming Basin,18,Wyoming Basin,10.1.4,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Colorado,8,18  Wyoming Basin,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,2054,5.957428571428571,68933.56588581864
Wyoming Basin,18,Wyoming Basin,10.1.4,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Colorado,8,18  Wyoming Basin,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,2050,5.545285714285714,53923.36403720506
Wyoming Basin,18,Wyoming Basin,10.1.4,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Colorado,8,18  Wyoming Basin,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,2051,4.269785714285714,38697.38206360755
Wyoming Basin,18,Wyoming Basin,10.1.4,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Colorado,8,18  Wyoming Basin,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,2045,5.1307857142857145,45165.517771391904
Wyoming Basin,18,Wyoming Basin,10.1.4,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Colorado,8,18  Wyoming Basin,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,2046,4.894214285714286,43803.54004362
Wyoming Basin,18,Wyoming Basin,10.1.4,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Colorado,8,18  Wyoming Basin,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,2037,3.8426428571428572,33034.90523737634
Wyoming Basin,18,Wyoming Basin,10.1.4,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Colorado,8,18  Wyoming Basin,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,2020,3.916714285714286,35225.559879524
Wyoming Basin,18,Wyoming Basin,10.1.4,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Colorado,8,18  Wyoming Basin,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,2052,6.353142857142857,63006.40431639205
Wyoming Basin,18,Wyoming Basin,10.1.4,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Colorado,8,18  Wyoming Basin,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,2033,4.698428571428572,42157.020806781045
Wyoming Basin,18,Wyoming Basin,10.1.4,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Colorado,8,18  Wyoming Basin,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,2044,3.911714285714286,36117.27260177084
Wyoming Basin,18,Wyoming Basin,10.1.4,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Colorado,8,18  Wyoming Basin,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,2032,3.8675714285714284,37644.76007624586
Wyoming Basin,18,Wyoming Basin,10.1.4,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Colorado,8,18  Wyoming Basin,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,2021,3.8327142857142857,33935.46364299802
Wyoming Basin,18,Wyoming Basin,10.1.4,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Colorado,8,18  Wyoming Basin,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,2022,3.8919285714285716,34691.8147828926
Wyoming Basin,18,Wyoming Basin,10.1.4,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Colorado,8,18  Wyoming Basin,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,2049,5.376142857142857,51430.08632219322
Wyoming Basin,18,Wyoming Basin,10.1.4,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Colorado,8,18  Wyoming Basin,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,2047,4.6055,40537.61765618965
Wyoming Basin,18,Wyoming Basin,10.1.4,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Colorado,8,18  Wyoming Basin,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,2048,4.739571428571429,45700.27027980943
Wyoming Basin,18,Wyoming Basin,10.1.4,10.1,COLD DESERTS,10,NORTH AMERICAN DESERTS,Colorado,8,18  Wyoming Basin,10.1  COLD DESERTS,10  NORTH AMERICAN DESERTS,2031,4.323285714285714,39859.37369884871
